ind,cal_stream,ind_year,year_gz,month,intercalary,nmd_gz,nmd_jdn,hui_jdn
52679,4,1050,27,11,1,51,2104920.5,2104949.5
52680,4,1050,27,12,0,21,2104950.5,2104978.5
52681,4,1051,28,1,0,50,2104979.5,2105007.5
52682,4,1051,28,2,0,19,2105008.5,2105037.5
52683,4,1051,28,3,0,49,2105038.5,2105066.5
52684,4,1051,28,4,0,18,2105067.5,2105095.5
52685,4,1051,28,5,0,47,2105096.5,2105125.5
52686,4,1051,28,6,0,17,2105126.5,2105154.5
52687,4,1051,28,7,0,46,2105155.5,2105184.5
52688,4,1051,28,8,0,16,2105185.5,2105214.5
52689,4,1051,28,9,0,46,2105215.5,2105244.5
52690,4,1051,28,10,0,16,2105245.5,2105273.5
52691,4,1051,28,11,0,45,2105274.5,2105303.5
52692,4,1051,28,12,0,15,2105304.5,2105333.5
52693,4,1052,29,1,0,45,2105334.5,2105362.5
52694,4,1052,29,2,0,14,2105363.5,2105391.5
52695,4,1052,29,3,0,43,2105392.5,2105421.5
52696,4,1052,29,4,0,13,2105422.5,2105450.5
52697,4,1052,29,5,0,42,2105451.5,2105479.5
52698,4,1052,29,6,0,11,2105480.5,2105509.5
52699,4,1052,29,7,0,41,2105510.5,2105538.5
52700,4,1052,29,8,0,10,2105539.5,2105568.5
52701,4,1052,29,9,0,40,2105569.5,2105598.5
52702,4,1052,29,10,0,10,2105599.5,2105627.5
52703,4,1052,29,11,0,39,2105628.5,2105657.5
52704,4,1052,29,12,0,9,2105658.5,2105687.5
52705,4,1053,30,1,0,39,2105688.5,2105716.5
52706,4,1053,30,2,0,8,2105717.5,2105746.5
52707,4,1053,30,3,0,38,2105747.5,2105775.5
52708,4,1053,30,4,0,7,2105776.5,2105805.5
52709,4,1053,30,5,0,37,2105806.5,2105834.5
52710,4,1053,30,6,0,6,2105835.5,2105863.5
52711,4,1053,30,7,0,35,2105864.5,2105893.5
52712,4,1053,30,7,1,5,2105894.5,2105922.5
52713,4,1053,30,8,0,34,2105923.5,2105952.5
52714,4,1053,30,9,0,4,2105953.5,2105981.5
52715,4,1053,30,10,0,33,2105982.5,2106011.5
52716,4,1053,30,11,0,3,2106012.5,2106041.5
52717,4,1053,30,12,0,33,2106042.5,2106071.5
52718,4,1054,31,1,0,3,2106072.5,2106100.5
52719,4,1054,31,2,0,32,2106101.5,2106130.5
52720,4,1054,31,3,0,2,2106131.5,2106159.5
52721,4,1054,31,4,0,31,2106160.5,2106189.5
52722,4,1054,31,5,0,1,2106190.5,2106218.5
52723,4,1054,31,6,0,30,2106219.5,2106247.5
52724,4,1054,31,7,0,59,2106248.5,2106277.5
52725,4,1054,31,8,0,29,2106278.5,2106306.5
52726,4,1054,31,9,0,58,2106307.5,2106336.5
52727,4,1054,31,10,0,28,2106337.5,2106365.5
52728,4,1054,31,11,0,57,2106366.5,2106395.5
52729,4,1054,31,12,0,27,2106396.5,2106425.5
52730,4,1055,32,1,0,57,2106426.5,2106454.5
52731,4,1055,32,2,0,26,2106455.5,2106484.5
52732,4,1055,32,3,0,56,2106485.5,2106514.5
52733,4,1055,32,4,0,26,2106515.5,2106543.5
52734,4,1055,32,5,0,55,2106544.5,2106573.5
52735,4,1055,32,6,0,25,2106574.5,2106602.5
52736,4,1055,32,7,0,54,2106603.5,2106631.5
52737,4,1055,32,8,0,23,2106632.5,2106661.5
52738,4,1055,32,9,0,53,2106662.5,2106690.5
52739,4,1055,32,10,0,22,2106691.5,2106720.5
52740,4,1055,32,11,0,52,2106721.5,2106749.5
52741,4,1055,32,12,0,21,2106750.5,2106779.5
52742,4,1056,33,1,0,51,2106780.5,2106808.5
52743,4,1056,33,2,0,20,2106809.5,2106838.5
52744,4,1056,33,3,0,50,2106839.5,2106868.5
52745,4,1056,33,3,1,20,2106869.5,2106897.5
52746,4,1056,33,4,0,49,2106898.5,2106927.5
52747,4,1056,33,5,0,19,2106928.5,2106957.5
52748,4,1056,33,6,0,49,2106958.5,2106986.5
52749,4,1056,33,7,0,18,2106987.5,2107015.5
52750,4,1056,33,8,0,47,2107016.5,2107045.5
52751,4,1056,33,9,0,17,2107046.5,2107074.5
52752,4,1056,33,10,0,46,2107075.5,2107104.5
52753,4,1056,33,11,0,16,2107105.5,2107133.5
52754,4,1056,33,12,0,45,2107134.5,2107163.5
52755,4,1057,34,1,0,15,2107164.5,2107192.5
52756,4,1057,34,2,0,44,2107193.5,2107222.5
52757,4,1057,34,3,0,14,2107223.5,2107252.5
52758,4,1057,34,4,0,44,2107253.5,2107281.5
52759,4,1057,34,5,0,13,2107282.5,2107311.5
52760,4,1057,34,6,0,43,2107312.5,2107340.5
52761,4,1057,34,7,0,12,2107341.5,2107370.5
52762,4,1057,34,8,0,42,2107371.5,2107399.5
52763,4,1057,34,9,0,11,2107400.5,2107429.5
52764,4,1057,34,10,0,41,2107430.5,2107458.5
52765,4,1057,34,11,0,10,2107459.5,2107488.5
52766,4,1057,34,12,0,40,2107489.5,2107517.5
52767,4,1058,35,1,0,9,2107518.5,2107547.5
52768,4,1058,35,2,0,39,2107548.5,2107576.5
52769,4,1058,35,3,0,8,2107577.5,2107606.5
52770,4,1058,35,4,0,38,2107607.5,2107635.5
52771,4,1058,35,5,0,7,2107636.5,2107665.5
52772,4,1058,35,6,0,37,2107666.5,2107694.5
52773,4,1058,35,7,0,6,2107695.5,2107724.5
52774,4,1058,35,8,0,36,2107725.5,2107754.5
52775,4,1058,35,9,0,6,2107755.5,2107783.5
52776,4,1058,35,10,0,35,2107784.5,2107813.5
52777,4,1058,35,11,0,5,2107814.5,2107842.5
52778,4,1058,35,12,0,34,2107843.5,2107872.5
52779,4,1058,35,12,1,4,2107873.5,2107901.5
52780,4,1059,36,1,0,33,2107902.5,2107931.5
52781,4,1059,36,2,0,3,2107932.5,2107960.5
52782,4,1059,36,3,0,32,2107961.5,2107990.5
52783,4,1059,36,4,0,2,2107991.5,2108019.5
52784,4,1059,36,5,0,31,2108020.5,2108049.5
52785,4,1059,36,6,0,1,2108050.5,2108078.5
52786,4,1059,36,7,0,30,2108079.5,2108108.5
52787,4,1059,36,8,0,60,2108109.5,2108138.5
52788,4,1059,36,9,0,30,2108139.5,2108167.5
52789,4,1059,36,10,0,59,2108168.5,2108197.5
52790,4,1059,36,11,0,29,2108198.5,2108226.5
52791,4,1059,36,12,0,58,2108227.5,2108256.5
52792,4,1060,37,1,0,28,2108257.5,2108285.5
52793,4,1060,37,2,0,57,2108286.5,2108315.5
52794,4,1060,37,3,0,27,2108316.5,2108344.5
52795,4,1060,37,4,0,56,2108345.5,2108373.5
52796,4,1060,37,5,0,25,2108374.5,2108403.5
52797,4,1060,37,6,0,55,2108404.5,2108432.5
52798,4,1060,37,7,0,24,2108433.5,2108462.5
52799,4,1060,37,8,0,54,2108463.5,2108492.5
52800,4,1060,37,9,0,24,2108493.5,2108521.5
52801,4,1060,37,10,0,53,2108522.5,2108551.5
52802,4,1060,37,11,0,23,2108552.5,2108581.5
52803,4,1060,37,12,0,53,2108582.5,2108610.5
52804,4,1061,38,1,0,22,2108611.5,2108640.5
52805,4,1061,38,2,0,52,2108641.5,2108669.5
52806,4,1061,38,3,0,21,2108670.5,2108699.5
52807,4,1061,38,4,0,51,2108700.5,2108728.5
52808,4,1061,38,5,0,20,2108729.5,2108757.5
52809,4,1061,38,6,0,49,2108758.5,2108787.5
52810,4,1061,38,7,0,19,2108788.5,2108816.5
52811,4,1061,38,8,0,48,2108817.5,2108846.5
52812,4,1061,38,8,1,18,2108847.5,2108875.5
52813,4,1061,38,9,0,47,2108876.5,2108905.5
52814,4,1061,38,10,0,17,2108906.5,2108935.5
52815,4,1061,38,11,0,47,2108936.5,2108965.5
52816,4,1061,38,12,0,17,2108966.5,2108994.5
52817,4,1062,39,1,0,46,2108995.5,2109024.5
52818,4,1062,39,2,0,16,2109025.5,2109053.5
52819,4,1062,39,3,0,45,2109054.5,2109083.5
52820,4,1062,39,4,0,15,2109084.5,2109112.5
52821,4,1062,39,5,0,44,2109113.5,2109141.5
52822,4,1062,39,6,0,13,2109142.5,2109171.5
52823,4,1062,39,7,0,43,2109172.5,2109200.5
52824,4,1062,39,8,0,12,2109201.5,2109230.5
52825,4,1062,39,9,0,42,2109231.5,2109259.5
52826,4,1062,39,10,0,11,2109260.5,2109289.5
52827,4,1062,39,11,0,41,2109290.5,2109319.5
52828,4,1062,39,12,0,11,2109320.5,2109348.5
52829,4,1063,40,1,0,40,2109349.5,2109378.5
52830,4,1063,40,2,0,10,2109379.5,2109408.5
52831,4,1063,40,3,0,40,2109409.5,2109437.5
52832,4,1063,40,4,0,9,2109438.5,2109467.5
52833,4,1063,40,5,0,39,2109468.5,2109496.5
52834,4,1063,40,6,0,8,2109497.5,2109525.5
52835,4,1063,40,7,0,37,2109526.5,2109555.5
52836,4,1063,40,8,0,7,2109556.5,2109584.5
52837,4,1063,40,9,0,36,2109585.5,2109613.5
52838,4,1063,40,10,0,5,2109614.5,2109643.5
52839,4,1063,40,11,0,35,2109644.5,2109673.5
52840,4,1063,40,12,0,5,2109674.5,2109702.5
52841,4,1064,41,1,0,34,2109703.5,2109732.5
52842,4,1064,41,2,0,4,2109733.5,2109762.5
52843,4,1064,41,3,0,34,2109763.5,2109792.5
52844,4,1064,41,4,0,4,2109793.5,2109821.5
52845,4,1064,41,5,0,33,2109822.5,2109851.5
52846,4,1064,41,5,1,3,2109852.5,2109880.5
52847,4,1064,41,6,0,32,2109881.5,2109909.5
52848,4,1064,41,7,0,1,2109910.5,2109939.5
52849,4,1064,41,8,0,31,2109940.5,2109968.5
52850,4,1064,41,9,0,60,2109969.5,2109997.5
52851,4,1064,41,10,0,29,2109998.5,2110027.5
52852,4,1064,41,11,0,59,2110028.5,2110057.5
52853,4,1064,41,12,0,29,2110058.5,2110086.5
52854,4,1065,42,1,0,58,2110087.5,2110116.5
52855,4,1065,42,2,0,28,2110117.5,2110146.5
52856,4,1065,42,3,0,58,2110147.5,2110175.5
52857,4,1065,42,4,0,27,2110176.5,2110205.5
52858,4,1065,42,5,0,57,2110206.5,2110234.5
52859,4,1065,42,6,0,26,2110235.5,2110264.5
52860,4,1065,42,7,0,56,2110265.5,2110293.5
52861,4,1065,42,8,0,25,2110294.5,2110323.5
52862,4,1065,42,9,0,55,2110324.5,2110352.5
52863,4,1065,42,10,0,24,2110353.5,2110382.5
52864,4,1065,42,11,0,54,2110383.5,2110411.5
52865,4,1065,42,12,0,23,2110412.5,2110441.5
52866,4,1066,43,1,0,53,2110442.5,2110470.5
52867,4,1066,43,2,0,22,2110471.5,2110500.5
52868,4,1066,43,3,0,52,2110501.5,2110529.5
52869,4,1066,43,4,0,21,2110530.5,2110559.5
52870,4,1066,43,5,0,51,2110560.5,2110589.5
52871,4,1066,43,6,0,21,2110590.5,2110618.5
52872,4,1066,43,7,0,50,2110619.5,2110648.5
52873,4,1066,43,8,0,20,2110649.5,2110677.5
52874,4,1066,43,9,0,49,2110678.5,2110707.5
52875,4,1066,43,10,0,19,2110708.5,2110736.5
52876,4,1066,43,11,0,48,2110737.5,2110766.5
52877,4,1066,43,12,0,18,2110767.5,2110795.5
52878,4,1067,44,1,0,47,2110796.5,2110825.5
52879,4,1067,44,1,1,17,2110826.5,2110854.5
52880,4,1067,44,2,0,46,2110855.5,2110884.5
52881,4,1067,44,3,0,16,2110885.5,2110913.5
52882,4,1067,44,4,0,45,2110914.5,2110943.5
52883,4,1067,44,5,0,15,2110944.5,2110972.5
52884,4,1067,44,6,0,44,2110973.5,2111002.5
52885,4,1067,44,7,0,14,2111003.5,2111032.5
52886,4,1067,44,8,0,44,2111033.5,2111061.5
52887,4,1067,44,9,0,13,2111062.5,2111091.5
52888,4,1067,44,10,0,43,2111092.5,2111120.5
52889,4,1067,44,11,0,12,2111121.5,2111150.5
52890,4,1067,44,12,0,42,2111151.5,2111179.5
52891,4,1068,45,1,0,11,2111180.5,2111209.5
52892,4,1068,45,2,0,41,2111210.5,2111238.5
52893,4,1068,45,3,0,10,2111239.5,2111267.5
52894,4,1068,45,4,0,39,2111268.5,2111297.5
52895,4,1068,45,5,0,9,2111298.5,2111326.5
52896,4,1068,45,6,0,38,2111327.5,2111356.5
52897,4,1068,45,7,0,8,2111357.5,2111386.5
52898,4,1068,45,8,0,38,2111387.5,2111415.5
52899,4,1068,45,9,0,7,2111416.5,2111445.5
52900,4,1068,45,10,0,37,2111446.5,2111475.5
52901,4,1068,45,11,0,7,2111476.5,2111504.5
52902,4,1068,45,12,0,36,2111505.5,2111534.5
52903,4,1069,46,1,0,6,2111535.5,2111563.5
52904,4,1069,46,2,0,35,2111564.5,2111593.5
52905,4,1069,46,3,0,5,2111594.5,2111622.5
52906,4,1069,46,4,0,34,2111623.5,2111651.5
52907,4,1069,46,5,0,3,2111652.5,2111681.5
52908,4,1069,46,6,0,33,2111682.5,2111710.5
52909,4,1069,46,7,0,2,2111711.5,2111740.5
52910,4,1069,46,8,0,32,2111741.5,2111769.5
52911,4,1069,46,9,0,1,2111770.5,2111799.5
52912,4,1069,46,10,0,31,2111800.5,2111829.5
52913,4,1069,46,11,0,1,2111830.5,2111859.5
52914,4,1069,46,11,1,31,2111860.5,2111888.5
52915,4,1069,46,12,0,60,2111889.5,2111918.5
52916,4,1070,47,1,0,30,2111919.5,2111947.5
52917,4,1070,47,2,0,59,2111948.5,2111977.5
52918,4,1070,47,3,0,29,2111978.5,2112006.5
52919,4,1070,47,4,0,58,2112007.5,2112035.5
52920,4,1070,47,5,0,27,2112036.5,2112065.5
52921,4,1070,47,6,0,57,2112066.5,2112094.5
52922,4,1070,47,7,0,26,2112095.5,2112124.5
52923,4,1070,47,8,0,56,2112125.5,2112153.5
52924,4,1070,47,9,0,25,2112154.5,2112183.5
52925,4,1070,47,10,0,55,2112184.5,2112213.5
52926,4,1070,47,11,0,25,2112214.5,2112242.5
52927,4,1070,47,12,0,54,2112243.5,2112272.5
52928,4,1071,48,1,0,24,2112273.5,2112302.5
52929,4,1071,48,2,0,54,2112303.5,2112331.5
52930,4,1071,48,3,0,23,2112332.5,2112361.5
52931,4,1071,48,4,0,53,2112362.5,2112390.5
52932,4,1071,48,5,0,22,2112391.5,2112419.5
52933,4,1071,48,6,0,51,2112420.5,2112449.5
52934,4,1071,48,7,0,21,2112450.5,2112478.5
52935,4,1071,48,8,0,50,2112479.5,2112507.5
52936,4,1071,48,9,0,19,2112508.5,2112537.5
52937,4,1071,48,10,0,49,2112538.5,2112567.5
52938,4,1071,48,11,0,19,2112568.5,2112596.5
52939,4,1071,48,12,0,48,2112597.5,2112626.5
52940,4,1072,49,1,0,18,2112627.5,2112656.5
52941,4,1072,49,2,0,48,2112657.5,2112686.5
52942,4,1072,49,3,0,18,2112687.5,2112715.5
52943,4,1072,49,4,0,47,2112716.5,2112745.5
52944,4,1072,49,5,0,17,2112746.5,2112774.5
52945,4,1072,49,6,0,46,2112775.5,2112803.5
52946,4,1072,49,7,0,15,2112804.5,2112833.5
52947,4,1072,49,7,1,45,2112834.5,2112862.5
52948,4,1072,49,8,0,14,2112863.5,2112891.5
52949,4,1072,49,9,0,43,2112892.5,2112921.5
52950,4,1072,49,10,0,13,2112922.5,2112951.5
52951,4,1072,49,11,0,43,2112952.5,2112980.5
52952,4,1072,49,12,0,12,2112981.5,2113010.5
52953,4,1073,50,1,0,42,2113011.5,2113040.5
52954,4,1073,50,2,0,12,2113041.5,2113069.5
52955,4,1073,50,3,0,41,2113070.5,2113099.5
52956,4,1073,50,4,0,11,2113100.5,2113129.5
52957,4,1073,50,5,0,41,2113130.5,2113158.5
52958,4,1073,50,6,0,10,2113159.5,2113187.5
52959,4,1073,50,7,0,39,2113188.5,2113217.5
52960,4,1073,50,8,0,9,2113218.5,2113246.5
52961,4,1073,50,9,0,38,2113247.5,2113275.5
52962,4,1073,50,10,0,7,2113276.5,2113305.5
52963,4,1073,50,11,0,37,2113306.5,2113335.5
52964,4,1073,50,12,0,7,2113336.5,2113364.5
52965,4,1074,51,1,0,36,2113365.5,2113394.5
52966,4,1074,51,2,0,6,2113395.5,2113423.5
52967,4,1074,51,3,0,35,2113424.5,2113453.5
52968,4,1074,51,4,0,5,2113454.5,2113483.5
52969,4,1074,51,5,0,35,2113484.5,2113512.5
52970,4,1074,51,6,0,4,2113513.5,2113542.5
52971,4,1074,51,7,0,34,2113543.5,2113571.5
52972,4,1074,51,8,0,3,2113572.5,2113601.5
52973,4,1074,51,9,0,33,2113602.5,2113630.5
52974,4,1074,51,10,0,2,2113631.5,2113660.5
52975,4,1074,51,11,0,32,2113661.5,2113689.5
52976,4,1074,51,12,0,1,2113690.5,2113719.5
52977,4,1075,52,1,0,31,2113720.5,2113748.5
52978,4,1075,52,2,0,60,2113749.5,2113778.5
52979,4,1075,52,3,0,30,2113779.5,2113807.5
52980,4,1075,52,4,0,59,2113808.5,2113837.5
52981,4,1075,52,4,1,29,2113838.5,2113866.5
52982,4,1075,52,5,0,58,2113867.5,2113896.5
52983,4,1075,52,6,0,28,2113897.5,2113926.5
52984,4,1075,52,7,0,58,2113927.5,2113955.5
52985,4,1075,52,8,0,27,2113956.5,2113985.5
52986,4,1075,52,9,0,57,2113986.5,2114014.5
52987,4,1075,52,10,0,26,2114015.5,2114044.5
52988,4,1075,52,11,0,56,2114045.5,2114073.5
52989,4,1075,52,12,0,25,2114074.5,2114103.5
52990,4,1076,53,1,0,55,2114104.5,2114132.5
52991,4,1076,53,2,0,24,2114133.5,2114161.5
52992,4,1076,53,3,0,53,2114162.5,2114191.5
52993,4,1076,53,4,0,23,2114192.5,2114221.5
52994,4,1076,53,5,0,53,2114222.5,2114250.5
52995,4,1076,53,6,0,22,2114251.5,2114280.5
52996,4,1076,53,7,0,52,2114281.5,2114309.5
52997,4,1076,53,8,0,21,2114310.5,2114339.5
52998,4,1076,53,9,0,51,2114340.5,2114369.5
52999,4,1076,53,10,0,21,2114370.5,2114398.5
53000,4,1076,53,11,0,50,2114399.5,2114428.5
53001,4,1076,53,12,0,20,2114429.5,2114457.5
53002,4,1077,54,1,0,49,2114458.5,2114487.5
53003,4,1077,54,2,0,19,2114488.5,2114516.5
53004,4,1077,54,3,0,48,2114517.5,2114545.5
53005,4,1077,54,4,0,17,2114546.5,2114575.5
53006,4,1077,54,5,0,47,2114576.5,2114604.5
53007,4,1077,54,6,0,16,2114605.5,2114634.5
53008,4,1077,54,7,0,46,2114635.5,2114663.5
53009,4,1077,54,8,0,15,2114664.5,2114693.5
53010,4,1077,54,9,0,45,2114694.5,2114723.5
53011,4,1077,54,10,0,15,2114724.5,2114753.5
53012,4,1077,54,11,0,45,2114754.5,2114782.5
53013,4,1077,54,12,0,14,2114783.5,2114812.5
53014,4,1077,54,12,1,44,2114813.5,2114841.5
53015,4,1078,55,1,0,13,2114842.5,2114871.5
53016,4,1078,55,2,0,43,2114872.5,2114900.5
53017,4,1078,55,3,0,12,2114901.5,2114929.5
53018,4,1078,55,4,0,41,2114930.5,2114959.5
53019,4,1078,55,5,0,11,2114960.5,2114988.5
53020,4,1078,55,6,0,40,2114989.5,2115018.5
53021,4,1078,55,7,0,10,2115019.5,2115047.5
53022,4,1078,55,8,0,39,2115048.5,2115077.5
53023,4,1078,55,9,0,9,2115078.5,2115107.5
53024,4,1078,55,10,0,39,2115108.5,2115136.5
53025,4,1078,55,11,0,8,2115137.5,2115166.5
53026,4,1078,55,12,0,38,2115167.5,2115196.5
53027,4,1079,56,1,0,8,2115197.5,2115225.5
53028,4,1079,56,2,0,37,2115226.5,2115255.5
53029,4,1079,56,3,0,7,2115256.5,2115284.5
53030,4,1079,56,4,0,36,2115285.5,2115313.5
53031,4,1079,56,5,0,5,2115314.5,2115343.5
53032,4,1079,56,6,0,35,2115344.5,2115372.5
53033,4,1079,56,7,0,4,2115373.5,2115401.5
53034,4,1079,56,8,0,33,2115402.5,2115431.5
53035,4,1079,56,9,0,3,2115432.5,2115461.5
53036,4,1079,56,10,0,33,2115462.5,2115490.5
53037,4,1079,56,11,0,2,2115491.5,2115520.5
53038,4,1079,56,12,0,32,2115521.5,2115550.5
53039,4,1080,57,1,0,2,2115551.5,2115580.5
53040,4,1080,57,2,0,32,2115581.5,2115609.5
53041,4,1080,57,3,0,1,2115610.5,2115639.5
53042,4,1080,57,4,0,31,2115640.5,2115668.5
53043,4,1080,57,5,0,60,2115669.5,2115697.5
53044,4,1080,57,6,0,29,2115698.5,2115727.5
53045,4,1080,57,7,0,59,2115728.5,2115756.5
53046,4,1080,57,8,0,28,2115757.5,2115785.5
53047,4,1080,57,8,1,57,2115786.5,2115815.5
53048,4,1080,57,9,0,27,2115816.5,2115844.5
53049,4,1080,57,10,0,56,2115845.5,2115874.5
53050,4,1080,57,11,0,26,2115875.5,2115904.5
53051,4,1080,57,12,0,56,2115905.5,2115934.5
53052,4,1081,58,1,0,26,2115935.5,2115963.5
53053,4,1081,58,2,0,55,2115964.5,2115993.5
53054,4,1081,58,3,0,25,2115994.5,2116023.5
53055,4,1081,58,4,0,55,2116024.5,2116052.5
53056,4,1081,58,5,0,24,2116053.5,2116081.5
53057,4,1081,58,6,0,53,2116082.5,2116111.5
53058,4,1081,58,7,0,23,2116112.5,2116140.5
53059,4,1081,58,8,0,52,2116141.5,2116169.5
53060,4,1081,58,9,0,21,2116170.5,2116199.5
53061,4,1081,58,10,0,51,2116200.5,2116228.5
53062,4,1081,58,11,0,20,2116229.5,2116258.5
53063,4,1081,58,12,0,50,2116259.5,2116288.5
53064,4,1082,59,1,0,20,2116289.5,2116318.5
53065,4,1082,59,2,0,50,2116319.5,2116347.5
53066,4,1082,59,3,0,19,2116348.5,2116377.5
53067,4,1082,59,4,0,49,2116378.5,2116406.5
53068,4,1082,59,5,0,18,2116407.5,2116436.5
53069,4,1082,59,6,0,48,2116437.5,2116465.5
53070,4,1082,59,7,0,17,2116466.5,2116495.5
53071,4,1082,59,8,0,47,2116496.5,2116524.5
53072,4,1082,59,9,0,16,2116525.5,2116553.5
53073,4,1082,59,10,0,45,2116554.5,2116583.5
53074,4,1082,59,11,0,15,2116584.5,2116612.5
53075,4,1082,59,12,0,44,2116613.5,2116642.5
53076,4,1083,60,1,0,14,2116643.5,2116672.5
53077,4,1083,60,2,0,44,2116673.5,2116701.5
53078,4,1083,60,3,0,13,2116702.5,2116731.5
53079,4,1083,60,4,0,43,2116732.5,2116761.5
53080,4,1083,60,5,0,13,2116762.5,2116790.5
53081,4,1083,60,6,0,42,2116791.5,2116820.5
53082,4,1083,60,6,1,12,2116821.5,2116849.5
53083,4,1083,60,7,0,41,2116850.5,2116879.5
53084,4,1083,60,8,0,11,2116880.5,2116908.5
53085,4,1083,60,9,0,40,2116909.5,2116938.5
53086,4,1083,60,10,0,10,2116939.5,2116967.5
53087,4,1083,60,11,0,39,2116968.5,2116996.5
53088,4,1083,60,12,0,8,2116997.5,2117026.5
53089,4,1084,1,1,0,38,2117027.5,2117055.5
53090,4,1084,1,2,0,7,2117056.5,2117085.5
53091,4,1084,1,3,0,37,2117086.5,2117115.5
53092,4,1084,1,4,0,7,2117116.5,2117144.5
53093,4,1084,1,5,0,36,2117145.5,2117174.5
53094,4,1084,1,6,0,6,2117175.5,2117203.5
53095,4,1084,1,7,0,35,2117204.5,2117233.5
53096,4,1084,1,8,0,5,2117234.5,2117263.5
53097,4,1084,1,9,0,35,2117264.5,2117292.5
53098,4,1084,1,10,0,4,2117293.5,2117322.5
53099,4,1084,1,11,0,34,2117323.5,2117351.5
53100,4,1084,1,12,0,3,2117352.5,2117381.5
53101,4,1085,2,1,0,33,2117382.5,2117410.5
53102,4,1085,2,2,0,2,2117411.5,2117439.5
53103,4,1085,2,3,0,31,2117440.5,2117469.5
53104,4,1085,2,4,0,1,2117470.5,2117498.5
53105,4,1085,2,5,0,30,2117499.5,2117528.5
53106,4,1085,2,6,0,60,2117529.5,2117558.5
53107,4,1085,2,7,0,30,2117559.5,2117587.5
53108,4,1085,2,8,0,59,2117588.5,2117617.5
53109,4,1085,2,9,0,29,2117618.5,2117647.5
53110,4,1085,2,10,0,59,2117648.5,2117676.5
53111,4,1085,2,11,0,28,2117677.5,2117706.5
53112,4,1085,2,12,0,58,2117707.5,2117735.5
53113,4,1086,3,1,0,27,2117736.5,2117765.5
53114,4,1086,3,2,0,57,2117766.5,2117794.5
53115,4,1086,3,2,1,26,2117795.5,2117823.5
53116,4,1086,3,3,0,55,2117824.5,2117853.5
53117,4,1086,3,4,0,25,2117854.5,2117882.5
53118,4,1086,3,5,0,54,2117883.5,2117912.5
53119,4,1086,3,6,0,24,2117913.5,2117941.5
53120,4,1086,3,7,0,53,2117942.5,2117971.5
53121,4,1086,3,8,0,23,2117972.5,2118001.5
53122,4,1086,3,9,0,53,2118002.5,2118030.5
53123,4,1086,3,10,0,22,2118031.5,2118060.5
53124,4,1086,3,11,0,52,2118061.5,2118090.5
53125,4,1086,3,12,0,22,2118091.5,2118119.5
53126,4,1087,4,1,0,51,2118120.5,2118149.5
53127,4,1087,4,2,0,21,2118150.5,2118178.5
53128,4,1087,4,3,0,50,2118179.5,2118207.5
53129,4,1087,4,4,0,19,2118208.5,2118237.5
53130,4,1087,4,5,0,49,2118238.5,2118266.5
53131,4,1087,4,6,0,18,2118267.5,2118295.5
53132,4,1087,4,7,0,47,2118296.5,2118325.5
53133,4,1087,4,8,0,17,2118326.5,2118355.5
53134,4,1087,4,9,0,47,2118356.5,2118384.5
53135,4,1087,4,10,0,16,2118385.5,2118414.5
53136,4,1087,4,11,0,46,2118415.5,2118444.5
53137,4,1087,4,12,0,16,2118445.5,2118474.5
53138,4,1088,5,1,0,46,2118475.5,2118503.5
53139,4,1088,5,2,0,15,2118504.5,2118533.5
53140,4,1088,5,3,0,45,2118534.5,2118562.5
53141,4,1088,5,4,0,14,2118563.5,2118591.5
53142,4,1088,5,5,0,43,2118592.5,2118621.5
53143,4,1088,5,6,0,13,2118622.5,2118650.5
53144,4,1088,5,7,0,42,2118651.5,2118679.5
53145,4,1088,5,8,0,11,2118680.5,2118709.5
53146,4,1088,5,9,0,41,2118710.5,2118738.5
53147,4,1088,5,10,0,10,2118739.5,2118768.5
53148,4,1088,5,10,1,40,2118769.5,2118798.5
53149,4,1088,5,11,0,10,2118799.5,2118828.5
53150,4,1088,5,12,0,40,2118829.5,2118858.5
53151,4,1089,6,1,0,10,2118859.5,2118887.5
53152,4,1089,6,2,0,39,2118888.5,2118917.5
53153,4,1089,6,3,0,9,2118918.5,2118946.5
53154,4,1089,6,4,0,38,2118947.5,2118975.5
53155,4,1089,6,5,0,7,2118976.5,2119005.5
53156,4,1089,6,6,0,37,2119006.5,2119034.5
53157,4,1089,6,7,0,6,2119035.5,2119063.5
53158,4,1089,6,8,0,35,2119064.5,2119093.5
53159,4,1089,6,9,0,5,2119094.5,2119122.5
53160,4,1089,6,10,0,34,2119123.5,2119152.5
53161,4,1089,6,11,0,4,2119153.5,2119182.5
53162,4,1089,6,12,0,34,2119183.5,2119212.5
53163,4,1090,7,1,0,4,2119213.5,2119241.5
53164,4,1090,7,2,0,33,2119242.5,2119271.5
53165,4,1090,7,3,0,3,2119272.5,2119301.5
53166,4,1090,7,4,0,33,2119302.5,2119330.5
53167,4,1090,7,5,0,2,2119331.5,2119359.5
53168,4,1090,7,6,0,31,2119360.5,2119389.5
53169,4,1090,7,7,0,1,2119390.5,2119418.5
53170,4,1090,7,8,0,30,2119419.5,2119447.5
53171,4,1090,7,9,0,59,2119448.5,2119477.5
53172,4,1090,7,10,0,29,2119478.5,2119506.5
53173,4,1090,7,11,0,58,2119507.5,2119536.5
53174,4,1090,7,12,0,28,2119537.5,2119566.5
53175,4,1091,8,1,0,58,2119567.5,2119595.5
53176,4,1091,8,2,0,27,2119596.5,2119625.5
